20180918-130011,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[-0.9926      0.25045824 -0.9123842   0.91717845  0.9386686  -0.99968535
 -0.6542723  -0.99213856  0.95469534 -0.28360802 -0.98138744]",0.6569403714565003
20180918-130013,"[0.00254154 0.00298143 0.01226784 0.09565005 0.33396872 0.01207234
 0.0044477  0.00376344 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.09374389 0.00180841
 0.         0.00195503 0.00640274 0.00738025 0.00454545 0.00596285]","[-0.991762    0.194179   -0.9275932   0.9167497   0.92462987 -0.99947083
 -0.6599268  -0.9906346   0.9489667  -0.23090385 -0.97862047]",0.6688172043010749
20180918-130018,"[0.00400782 0.00347019 0.01471163 0.09105572 0.33489736 0.01324536
 0.00474096 0.00459433 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.09985337 0.00420332
 0.         0.00195503 0.00899316 0.00811339 0.00298143 0.00454545]","[-0.99472547  0.53510916 -0.9160847   0.9006673   0.8957398  -0.9995067
 -0.7197072  -0.9935904   0.95815074 -0.28828236 -0.97835183]",0.6618279569892471
20180918-130022,"[0.00439883 0.00615836 0.01534702 0.09384164 0.33338221 0.00889541
 0.00381232 0.00347019 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.09623656 0.00254154
 0.         0.00195503 0.00684262 0.00698925 0.00513196 0.00537634]","[-0.99329245  0.2134918  -0.92485297  0.8892112   0.9169862  -0.999635
 -0.65587133 -0.9905596   0.9344249  -0.3237305  -0.98321366]",0.6497556207233625
20180918-130026,"[0.00376344 0.00249267 0.01617791 0.0902737  0.33396872 0.0083089
 0.00386119 0.00307918 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.09540567 0.00268817
 0.         0.00195503 0.00498534 0.00498534 0.0040567  0.00630499]","[-0.99327487  0.09598481 -0.9359884   0.8866694   0.9052413  -0.9996163
 -0.65161    -0.9881069   0.91180444 -0.327927   -0.9819208 ]",0.6560117302052783
20180918-130031,"[0.00430108 0.00347019 0.01510264 0.08973607 0.33411535 0.00811339
 0.00254154 0.00610948 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.0955523  0.00224829
 0.         0.00195503 0.00884653 0.00757576 0.00386119 0.00503421]","[-0.9920648   0.05249062 -0.93334264  0.86318636  0.9186439  -0.9995603
 -0.6506603  -0.9889715   0.92018867 -0.2569261  -0.98070186]",0.6510263929618767
20180918-130033,"[0.00371457 0.00659824 0.01290323 0.09330401 0.33406647 0.01006843
 0.00224829 0.00259042 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.09692082 0.00249267
 0.         0.00195503 0.0042522  0.00488759 0.0028348  0.00474096]","[-0.99221355  0.16081034 -0.9254601   0.9016803   0.92019093 -0.99954873
 -0.6451549  -0.99048394  0.9307004  -0.27785408 -0.98234785]",0.6538611925708698
20180918-130038,"[0.00464321 0.00508309 0.01471163 0.09213099 0.33372434 0.01036168
 0.00254154 0.00415445 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.09633431 0.00239492
 0.         0.00195503 0.00434995 0.00591398 0.00381232 0.00430108]","[-0.9928348   0.17996156 -0.9337459   0.886265    0.91282445 -0.9996675
 -0.6715586  -0.9890277   0.9335131  -0.3174365  -0.97919095]",0.652003910068426
20180918-130043,"[0.00293255 0.00322581 0.01260997 0.09164223 0.33323558 0.00967742
 0.00195503 0.00488759 0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.09956012 0.00371457
 0.         0.00195503 0.00694037 0.00483871 0.00254154 0.00483871]","[-0.9930291   0.2255621  -0.909322    0.90788764  0.93085766 -0.99959373
 -0.66344976 -0.99215186  0.9455194  -0.27119875 -0.9806923 ]",0.6642717497556205
20180918-130049,"[0.00537634 0.00601173 0.01652004 0.09037146 0.33470186 0.01329423
 0.00307918 0.0056696  0.0058651  0.00195503 0.0058651  0.00684262
 0.01368524 0.03030303 0.00097752 0.00195503 0.0945259  0.00391007
 0.         0.00195503 0.00522972 0.00518084 0.00527859 0.00571848]","[-0.99349487  0.21705921 -0.9242912   0.8922283   0.9241584  -0.9995583
 -0.66030556 -0.991039    0.92617434 -0.2903711  -0.9822709 ]",0.6459921798631475
