20181005-140010,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"[-0.6605752   0.83338475 -0.99418133  0.99999833 -0.17475313  0.95578223
  0.99973816 -0.99999654  0.06030736 -0.3118162   0.9269751 ]",0.23499511241446724
20181005-140012,"[1.56402737e-03 2.49266862e-03 2.03812317e-02 1.28054741e-02
 9.82404692e-03 1.17790811e-02 8.55327468e-03 7.96676442e-03
 9.82404692e-03 4.15444770e-03 8.94428152e-03 3.07917889e-03
 1.05571848e-02 9.28641251e-03 3.47018573e-03 6.10948192e-03
 5.76735093e-03 4.88758553e-05 3.71456500e-03 3.27468231e-03
 4.93646139e-03 8.99315738e-03 4.54545455e-03 7.29227761e-02]","[-0.6523424   0.48463443 -0.95965725  0.9999999  -0.27475327  0.58913624
  0.9995229  -0.99999547  0.12110145 -0.9605715   0.9499313 ]",0.22888563049853372
20181005-140015,"[5.81622678e-03 1.80840665e-03 1.63245357e-02 8.99315738e-03
 9.57966764e-03 8.26001955e-03 1.18279570e-02 3.42130987e-03
 3.12805474e-03 4.00782014e-03 8.40664712e-03 1.00684262e-02
 5.81622678e-03 4.05669599e-03 2.15053763e-03 3.03030303e-03
 8.79765396e-03 4.88758553e-05 1.03616813e-02 1.09970674e-02
 6.98924731e-03 7.28250244e-03 3.42130987e-03 7.42913001e-02]","[-0.81258047 -0.38340735 -0.9963027   0.9999998   0.16819493  0.8518018
  0.9995485  -0.9999956   0.16282311 -0.9744984   0.9729076 ]",0.24242424242424238
20181005-140017,"[0.00175953 0.00298143 0.01627566 0.01104594 0.00703812 0.00889541
 0.00513196 0.0173998  0.00552297 0.00977517 0.01837732 0.00679374
 0.00537634 0.01021505 0.0044477  0.00307918 0.00239492 0.00102639
 0.00522972 0.00415445 0.00933529 0.00845552 0.00439883 0.07331378]","[-0.62206435  0.24088365 -0.9965813   0.9999998  -0.7290308   0.94723535
  0.9998434  -0.99996537 -0.86580867 -0.60054004  0.8843401 ]",0.27678396871945254
20181005-140020,"[6.54936461e-03 1.75953079e-03 1.09970674e-02 5.22971652e-03
 6.69599218e-03 9.09090909e-03 6.54936461e-03 6.54936461e-03
 2.93255132e-03 3.42130987e-03 6.06060606e-03 6.40273705e-03
 6.06060606e-03 4.50146628e-02 9.23753666e-03 1.81818182e-02
 1.07038123e-02 9.77517107e-05 2.39491691e-03 3.47018573e-03
 5.66959922e-03 7.77126100e-03 1.49071359e-02 8.10361681e-02]","[-0.6571848  -0.6113329  -0.99886656  0.9999967  -0.6513851   0.9941498
  0.9999114  -0.99997586 -0.9756795   0.00281179  0.97592604]",0.46871945259042025
20181005-140022,"[0.00131965 0.00215054 0.01358749 0.00957967 0.01089932 0.01358749
 0.00918866 0.01050831 0.00356794 0.00312805 0.01226784 0.00953079
 0.00967742 0.01085044 0.15097752 0.00904203 0.05938416 0.00063539
 0.00782014 0.00200391 0.00635386 0.00557185 0.01871945 0.08836755]","[-0.2909279  -0.5974762  -0.99921286  0.9999994  -0.22138208  0.9486938
  0.9996423  -0.9999795  -0.94164723 -0.95807976  0.8929997 ]",0.3561094819159335
20181005-140024,"[0.00195503 0.00175953 0.01676442 0.00654936 0.01192571 0.0129521
 0.01265885 0.0111437  0.00249267 0.00185728 0.0143695  0.01402737
 0.00664712 0.0259042  0.00752688 0.00845552 0.0670088  0.00029326
 0.00273705 0.00136852 0.00410557 0.00796676 0.02028348 0.09535679]","[-0.736861   -0.7558012  -0.9981348   0.9999998  -0.1663586   0.94745576
  0.9997062  -0.9999984  -0.32528993 -0.9856108   0.99231607]",0.27277614858260013
20181005-140026,"[0.00259042 0.00239492 0.02057674 0.0086999  0.00962854 0.0101173
 0.00909091 0.01036168 0.00298143 0.00361681 0.0085044  0.01241447
 0.00606061 0.00840665 0.00391007 0.00400782 0.03641251 0.00127077
 0.00376344 0.00229717 0.00351906 0.0040567  0.01256109 0.08553275]","[-0.9746831   0.00682042 -0.9926823   0.9999985   0.27041513  0.9196849
  0.9999243  -0.99999565  0.5068059  -0.7323163   0.98964345]",0.23176930596285433
20181005-140029,"[0.00210166 0.00557185 0.01989247 0.01163245 0.00777126 0.00918866
 0.00366569 0.00493646 0.00527859 0.00518084 0.01471163 0.00967742
 0.00508309 0.007087   0.00474096 0.00439883 0.00342131 0.00151515
 0.00640274 0.00332356 0.00356794 0.00557185 0.00786901 0.07917889]","[-0.9029508   0.2834696  -0.9875709   0.9999995   0.03541667  0.88583326
  0.9999147  -0.9999927  -0.384356   -0.896075    0.9515613 ]",0.22008797653958936
20181005-140032,"[0.00190616 0.00327468 0.01686217 0.01045943 0.00923754 0.00659824
 0.00493646 0.00503421 0.00439883 0.00400782 0.01158358 0.00967742
 0.00703812 0.00635386 0.0028348  0.00552297 0.00571848 0.00317693
 0.01006843 0.00307918 0.00254154 0.00268817 0.00522972 0.07785924]","[-0.7256135  -0.3203546  -0.99900407  1.          0.19726901  0.62072587
  0.99944824 -0.9999973   0.4197277  -0.98809755  0.94430995]",0.21744868035190615
20181005-140035,"[0.00224829 0.00195503 0.0198436  0.00826002 0.00874878 0.01197458
 0.00361681 0.00552297 0.00620723 0.00591398 0.00938416 0.00762463
 0.00469208 0.00718475 0.0044477  0.00532747 0.00273705 0.00175953
 0.0044477  0.0040567  0.00391007 0.00679374 0.00454545 0.07624633]","[ 0.99178517  0.92056555 -0.99999875  0.9652563   0.9999995  -0.9452502
 -0.5304291   0.4018143  -0.9999933  -0.98286664  0.98739403]",0.22130987292277615
20181005-140038,"[0.00591398 0.00395894 0.01935484 0.01026393 0.00723363 0.02047898
 0.00332356 0.00483871 0.0040567  0.00464321 0.01471163 0.00957967
 0.00493646 0.00610948 0.00195503 0.00337243 0.0042522  0.0016129
 0.00337243 0.00420332 0.00219941 0.00606061 0.00288368 0.07199413]","[ 0.9810894   0.8776941  -0.99999774  0.9298511   0.9999998  -0.9800618
 -0.8810776   0.46423262 -0.9999913  -0.96539164  0.9922974 ]",0.20987292277614855
20181005-140040,"[0.00219941 0.00337243 0.01886608 0.0097263  0.00654936 0.00840665
 0.00439883 0.00483871 0.00542522 0.00601173 0.00703812 0.00957967
 0.00703812 0.00527859 0.0030303  0.00459433 0.0042522  0.00112414
 0.00483871 0.0040567  0.00527859 0.00757576 0.00298143 0.07341153]","[ 0.9460055   0.9182699  -0.9999984   0.8433985   0.9999999  -0.9869478
 -0.86510694  0.33178857 -0.9999854  -0.94601095  0.98649865]",0.2179374389051808
20181005-140042,"[0.00552297 0.00376344 0.02575758 0.00718475 0.00684262 0.00650049
 0.00562072 0.00307918 0.00557185 0.00879765 0.00738025 0.00987292
 0.00615836 0.00508309 0.00293255 0.01119257 0.00107527 0.0030303
 0.00483871 0.00420332 0.00386119 0.00298143 0.00395894 0.07272727]","[ 0.99203515  0.9284598  -0.9999974   0.9469029   0.9999998  -0.99149895
 -0.52368593  0.2899856  -0.99999964 -0.75766957  0.9829199 ]",0.3144672531769306
